ticker,timeframe,hvd_date,hvd_volume,days_since_hvd,hvd_count,all_hvd_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
XCUR,daily,2025-12-09,30426900,164,20,"[{'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(30426900)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(7527800)}, {'date': Timestamp('2025-06-30 00:00:00'), 'volume': np.int64(4261600)}, {'date': Timestamp('2024-11-25 00:00:00'), 'volume': np.int64(2459400)}, {'date': Timestamp('2024-11-22 00:00:00'), 'volume': np.int64(4595000)}, {'date': Timestamp('2024-11-20 00:00:00'), 'volume': np.int64(22925200)}, {'date': Timestamp('2024-11-19 00:00:00'), 'volume': np.int64(3705300)}, {'date': Timestamp('2024-11-18 00:00:00'), 'volume': np.int64(2704300)}, {'date': Timestamp('2024-10-15 00:00:00'), 'volume': np.int64(2556600)}, {'date': Timestamp('2024-09-19 00:00:00'), 'volume': np.int64(17935700)}, {'date': Timestamp('2024-09-18 00:00:00'), 'volume': np.int64(9088900)}, {'date': Timestamp('2024-09-16 00:00:00'), 'volume': np.int64(19071500)}, {'date': Timestamp('2024-09-13 00:00:00'), 'volume': np.int64(3858300)}, {'date': Timestamp('2024-08-28 00:00:00'), 'volume': np.int64(7807000)}, {'date': Timestamp('2024-08-02 00:00:00'), 'volume': np.int64(13471620)}, {'date': Timestamp('2024-07-25 00:00:00'), 'volume': np.int64(5231460)}, {'date': Timestamp('2024-07-19 00:00:00'), 'volume': np.int64(2804740)}, {'date': Timestamp('2024-06-03 00:00:00'), 'volume': np.int64(1753600)}, {'date': Timestamp('2023-12-08 00:00:00'), 'volume': np.int64(4988240)}, {'date': Timestamp('2022-08-04 00:00:00'), 'volume': np.int64(2661120)}]",2026-05-22,15400,2.809999942779541,0.0005061310879517795,1606
ITT,daily,2025-12-09,5514500,164,20,"[{'date': Timestamp('2026-03-30 00:00:00'), 'volume': np.int64(2156600)}, {'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1915800)}, {'date': Timestamp('2026-02-09 00:00:00'), 'volume': np.int64(1558200)}, {'date': Timestamp('2026-02-05 00:00:00'), 'volume': np.int64(2814200)}, {'date': Timestamp('2026-01-06 00:00:00'), 'volume': np.int64(2115700)}, {'date': Timestamp('2025-12-29 00:00:00'), 'volume': np.int64(1998200)}, {'date': Timestamp('2025-12-11 00:00:00'), 'volume': np.int64(1645400)}, {'date': Timestamp('2025-12-10 00:00:00'), 'volume': np.int64(1849700)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(5514500)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(1860100)}, {'date': Timestamp('2022-05-25 00:00:00'), 'volume': np.int64(1980300)}, {'date': Timestamp('2022-04-27 00:00:00'), 'volume': np.int64(2050900)}, {'date': Timestamp('2022-03-07 00:00:00'), 'volume': np.int64(1590600)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(2011400)}, {'date': Timestamp('2020-03-18 00:00:00'), 'volume': np.int64(1863800)}, {'date': Timestamp('2020-03-17 00:00:00'), 'volume': np.int64(2862400)}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': np.int64(2423400)}, {'date': Timestamp('2020-03-13 00:00:00'), 'volume': np.int64(1970000)}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': np.int64(1756900)}, {'date': Timestamp('2020-02-18 00:00:00'), 'volume': np.int64(1649300)}]",2026-05-22,434000,195.00999450683597,0.07870160485991477,1606
TROX,daily,2025-12-09,30114400,164,20,"[{'date': Timestamp('2026-02-20 00:00:00'), 'volume': np.int64(7970400)}, {'date': Timestamp('2026-02-19 00:00:00'), 'volume': np.int64(13423400)}, {'date': Timestamp('2026-02-18 00:00:00'), 'volume': np.int64(7128700)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(9327100)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(30114400)}, {'date': Timestamp('2025-11-06 00:00:00'), 'volume': np.int64(9362600)}, {'date': Timestamp('2025-10-14 00:00:00'), 'volume': np.int64(7859000)}, {'date': Timestamp('2025-10-13 00:00:00'), 'volume': np.int64(6638800)}, {'date': Timestamp('2025-09-24 00:00:00'), 'volume': np.int64(6742400)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(7534100)}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': np.int64(8015700)}, {'date': Timestamp('2025-08-13 00:00:00'), 'volume': np.int64(7442200)}, {'date': Timestamp('2025-08-05 00:00:00'), 'volume': np.int64(6929700)}, {'date': Timestamp('2025-08-04 00:00:00'), 'volume': np.int64(9331500)}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': np.int64(13463800)}, {'date': Timestamp('2025-07-31 00:00:00'), 'volume': np.int64(27239200)}, {'date': Timestamp('2025-06-30 00:00:00'), 'volume': np.int64(7012800)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(8165100)}, {'date': Timestamp('2021-09-13 00:00:00'), 'volume': np.int64(23431000)}, {'date': Timestamp('2021-02-25 00:00:00'), 'volume': np.int64(12522400)}]",2026-05-22,3935600,7.550000190734863,0.13068830858326913,1606
BOLT,daily,2025-12-08,602100,165,20,"[{'date': Timestamp('2026-05-20 00:00:00'), 'volume': np.int64(92600)}, {'date': Timestamp('2026-04-27 00:00:00'), 'volume': np.int64(108600)}, {'date': Timestamp('2025-12-22 00:00:00'), 'volume': np.int64(96000)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(602100)}, {'date': Timestamp('2025-11-14 00:00:00'), 'volume': np.int64(135900)}, {'date': Timestamp('2025-10-07 00:00:00'), 'volume': np.int64(106500)}, {'date': Timestamp('2025-10-02 00:00:00'), 'volume': np.int64(153800)}, {'date': Timestamp('2025-06-10 00:00:00'), 'volume': np.int64(89200)}, {'date': Timestamp('2025-05-21 00:00:00'), 'volume': np.int64(522390)}, {'date': Timestamp('2024-08-06 00:00:00'), 'volume': np.int64(125635)}, {'date': Timestamp('2024-05-15 00:00:00'), 'volume': np.int64(191620)}, {'date': Timestamp('2023-09-28 00:00:00'), 'volume': np.int64(113750)}, {'date': Timestamp('2023-03-29 00:00:00'), 'volume': np.int64(89575)}, {'date': Timestamp('2022-12-30 00:00:00'), 'volume': np.int64(95880)}, {'date': Timestamp('2022-06-24 00:00:00'), 'volume': np.int64(123905)}, {'date': Timestamp('2021-12-07 00:00:00'), 'volume': np.int64(123750)}, {'date': Timestamp('2021-12-06 00:00:00'), 'volume': np.int64(210515)}, {'date': Timestamp('2021-09-17 00:00:00'), 'volume': np.int64(85105)}, {'date': Timestamp('2021-03-19 00:00:00'), 'volume': np.int64(109125)}, {'date': Timestamp('2021-02-05 00:00:00'), 'volume': np.int64(345540)}]",2026-05-22,22100,4.949999809265137,0.03670486630127886,1330
WVE,daily,2025-12-08,147251400,165,20,"[{'date': Timestamp('2026-05-19 00:00:00'), 'volume': np.int64(8085100)}, {'date': Timestamp('2026-03-31 00:00:00'), 'volume': np.int64(12408000)}, {'date': Timestamp('2026-03-27 00:00:00'), 'volume': np.int64(13489600)}, {'date': Timestamp('2026-03-26 00:00:00'), 'volume': np.int64(50156600)}, {'date': Timestamp('2026-01-28 00:00:00'), 'volume': np.int64(13122100)}, {'date': Timestamp('2026-01-06 00:00:00'), 'volume': np.int64(15042400)}, {'date': Timestamp('2025-12-12 00:00:00'), 'volume': np.int64(8100100)}, {'date': Timestamp('2025-12-11 00:00:00'), 'volume': np.int64(15490100)}, {'date': Timestamp('2025-12-10 00:00:00'), 'volume': np.int64(17661500)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(38009500)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(147251400)}, {'date': Timestamp('2025-10-29 00:00:00'), 'volume': np.int64(17348800)}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': np.int64(11119200)}, {'date': Timestamp('2024-10-16 00:00:00'), 'volume': np.int64(17326100)}, {'date': Timestamp('2024-09-26 00:00:00'), 'volume': np.int64(8032900)}, {'date': Timestamp('2024-09-25 00:00:00'), 'volume': np.int64(8751900)}, {'date': Timestamp('2024-09-24 00:00:00'), 'volume': np.int64(15728000)}, {'date': Timestamp('2024-06-25 00:00:00'), 'volume': np.int64(11777300)}, {'date': Timestamp('2021-03-30 00:00:00'), 'volume': np.int64(7678500)}, {'date': Timestamp('2020-09-23 00:00:00'), 'volume': np.int64(12357000)}]",2026-05-22,2386300,6.380000114440918,0.016205618418568515,1606
NRIX,daily,2025-12-08,6061800,165,20,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(5442600)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(5298000)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(2882000)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(6061800)}, {'date': Timestamp('2025-10-27 00:00:00'), 'volume': np.int64(4271900)}, {'date': Timestamp('2025-10-22 00:00:00'), 'volume': np.int64(5597900)}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': np.int64(3664500)}, {'date': Timestamp('2025-07-10 00:00:00'), 'volume': np.int64(4409700)}, {'date': Timestamp('2024-12-20 00:00:00'), 'volume': np.int64(2913800)}, {'date': Timestamp('2024-11-06 00:00:00'), 'volume': np.int64(4699300)}, {'date': Timestamp('2024-10-10 00:00:00'), 'volume': np.int64(4092500)}, {'date': Timestamp('2024-06-28 00:00:00'), 'volume': np.int64(3926200)}, {'date': Timestamp('2024-05-17 00:00:00'), 'volume': np.int64(3038600)}, {'date': Timestamp('2024-04-12 00:00:00'), 'volume': np.int64(3881400)}, {'date': Timestamp('2024-04-10 00:00:00'), 'volume': np.int64(3500500)}, {'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(3891500)}, {'date': Timestamp('2022-06-24 00:00:00'), 'volume': np.int64(3108100)}, {'date': Timestamp('2022-06-01 00:00:00'), 'volume': np.int64(3415100)}, {'date': Timestamp('2021-03-19 00:00:00'), 'volume': np.int64(3581300)}, {'date': Timestamp('2020-07-24 00:00:00'), 'volume': np.int64(5699200)}]",2026-05-22,1053800,17.5,0.1738427529776634,1465
KYMR,daily,2025-12-08,7495500,165,20,"[{'date': Timestamp('2025-12-10 00:00:00'), 'volume': np.int64(4460000)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(2339200)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(7495500)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(2555800)}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': np.int64(3795900)}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': np.int64(3523200)}, {'date': Timestamp('2025-06-02 00:00:00'), 'volume': np.int64(6320300)}, {'date': Timestamp('2024-07-09 00:00:00'), 'volume': np.int64(2908300)}, {'date': Timestamp('2024-01-05 00:00:00'), 'volume': np.int64(3247100)}, {'date': Timestamp('2023-10-18 00:00:00'), 'volume': np.int64(2465700)}, {'date': Timestamp('2023-06-02 00:00:00'), 'volume': np.int64(2137700)}, {'date': Timestamp('2022-12-14 00:00:00'), 'volume': np.int64(7479100)}, {'date': Timestamp('2022-06-17 00:00:00'), 'volume': np.int64(2453500)}, {'date': Timestamp('2022-05-04 00:00:00'), 'volume': np.int64(2430600)}, {'date': Timestamp('2022-05-03 00:00:00'), 'volume': np.int64(2228200)}, {'date': Timestamp('2021-09-17 00:00:00'), 'volume': np.int64(2170000)}, {'date': Timestamp('2021-07-01 00:00:00'), 'volume': np.int64(2899200)}, {'date': Timestamp('2021-06-25 00:00:00'), 'volume': np.int64(2866700)}, {'date': Timestamp('2021-03-19 00:00:00'), 'volume': np.int64(2277700)}, {'date': Timestamp('2020-08-21 00:00:00'), 'volume': np.int64(3875200)}]",2026-05-22,549400,78.88999938964844,0.07329731172036555,1445
BKT,daily,2025-12-08,1172200,165,20,"[{'date': Timestamp('2026-01-09 00:00:00'), 'volume': np.int64(568200)}, {'date': Timestamp('2025-12-26 00:00:00'), 'volume': np.int64(418800)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(1172200)}, {'date': Timestamp('2025-12-05 00:00:00'), 'volume': np.int64(345700)}, {'date': Timestamp('2025-11-14 00:00:00'), 'volume': np.int64(386500)}, {'date': Timestamp('2025-10-29 00:00:00'), 'volume': np.int64(805100)}, {'date': Timestamp('2025-10-28 00:00:00'), 'volume': np.int64(408500)}, {'date': Timestamp('2025-09-29 00:00:00'), 'volume': np.int64(440900)}, {'date': Timestamp('2025-09-22 00:00:00'), 'volume': np.int64(372400)}, {'date': Timestamp('2025-09-16 00:00:00'), 'volume': np.int64(761600)}, {'date': Timestamp('2025-09-15 00:00:00'), 'volume': np.int64(810000)}, {'date': Timestamp('2022-06-07 00:00:00'), 'volume': np.int64(321900)}, {'date': Timestamp('2022-03-08 00:00:00'), 'volume': np.int64(339300)}, {'date': Timestamp('2022-03-02 00:00:00'), 'volume': np.int64(479967)}, {'date': Timestamp('2021-11-16 00:00:00'), 'volume': np.int64(421400)}, {'date': Timestamp('2020-03-26 00:00:00'), 'volume': np.int64(424800)}, {'date': Timestamp('2020-03-24 00:00:00'), 'volume': np.int64(339400)}, {'date': Timestamp('2020-03-18 00:00:00'), 'volume': np.int64(312500)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(470167)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(488733)}]",2026-05-22,84200,10.4399995803833,0.07183074560655178,1606
GPCR,daily,2025-12-08,19520000,165,20,"[{'date': Timestamp('2026-03-16 00:00:00'), 'volume': np.int64(3191900)}, {'date': Timestamp('2026-01-13 00:00:00'), 'volume': np.int64(3422400)}, {'date': Timestamp('2025-12-10 00:00:00'), 'volume': np.int64(4469000)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(3698400)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(19520000)}, {'date': Timestamp('2025-11-19 00:00:00'), 'volume': np.int64(3278500)}, {'date': Timestamp('2025-11-18 00:00:00'), 'volume': np.int64(2873900)}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': np.int64(6056700)}, {'date': Timestamp('2025-08-07 00:00:00'), 'volume': np.int64(2693200)}, {'date': Timestamp('2025-04-17 00:00:00'), 'volume': np.int64(5812200)}, {'date': Timestamp('2024-12-18 00:00:00'), 'volume': np.int64(3406200)}, {'date': Timestamp('2024-07-17 00:00:00'), 'volume': np.int64(3918600)}, {'date': Timestamp('2024-06-06 00:00:00'), 'volume': np.int64(4555300)}, {'date': Timestamp('2024-06-05 00:00:00'), 'volume': np.int64(2442500)}, {'date': Timestamp('2024-06-04 00:00:00'), 'volume': np.int64(3302400)}, {'date': Timestamp('2024-06-03 00:00:00'), 'volume': np.int64(11800400)}, {'date': Timestamp('2023-12-19 00:00:00'), 'volume': np.int64(2476900)}, {'date': Timestamp('2023-12-18 00:00:00'), 'volume': np.int64(15064100)}, {'date': Timestamp('2023-10-02 00:00:00'), 'volume': np.int64(3447600)}, {'date': Timestamp('2023-09-29 00:00:00'), 'volume': np.int64(9971200)}]",2026-05-22,732500,39.18999862670898,0.03752561475409836,828
LEGN,daily,2025-12-08,9387300,165,20,"[{'date': Timestamp('2026-05-12 00:00:00'), 'volume': np.int64(5050400)}, {'date': Timestamp('2026-05-05 00:00:00'), 'volume': np.int64(6591300)}, {'date': Timestamp('2026-04-20 00:00:00'), 'volume': np.int64(7406500)}, {'date': Timestamp('2026-02-23 00:00:00'), 'volume': np.int64(6195500)}, {'date': Timestamp('2026-02-09 00:00:00'), 'volume': np.int64(4598600)}, {'date': Timestamp('2026-01-22 00:00:00'), 'volume': np.int64(5613500)}, {'date': Timestamp('2026-01-21 00:00:00'), 'volume': np.int64(8118200)}, {'date': Timestamp('2026-01-20 00:00:00'), 'volume': np.int64(4844500)}, {'date': Timestamp('2026-01-09 00:00:00'), 'volume': np.int64(4363300)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(5378100)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(9387300)}, {'date': Timestamp('2025-11-24 00:00:00'), 'volume': np.int64(6280300)}, {'date': Timestamp('2025-04-15 00:00:00'), 'volume': np.int64(4447500)}, {'date': Timestamp('2025-01-10 00:00:00'), 'volume': np.int64(4609500)}, {'date': Timestamp('2024-10-17 00:00:00'), 'volume': np.int64(5573600)}, {'date': Timestamp('2024-07-12 00:00:00'), 'volume': np.int64(4891200)}, {'date': Timestamp('2023-04-19 00:00:00'), 'volume': np.int64(9146800)}, {'date': Timestamp('2022-07-27 00:00:00'), 'volume': np.int64(4294900)}, {'date': Timestamp('2021-11-30 00:00:00'), 'volume': np.int64(4681200)}, {'date': Timestamp('2020-06-05 00:00:00'), 'volume': np.int64(8606300)}]",2026-05-22,2048300,29.3700008392334,0.21819905617163615,1499
PCSC,daily,2025-12-05,3095800,168,20,"[{'date': Timestamp('2026-04-10 00:00:00'), 'volume': np.int64(170100)}, {'date': Timestamp('2026-04-08 00:00:00'), 'volume': np.int64(196100)}, {'date': Timestamp('2026-03-24 00:00:00'), 'volume': np.int64(406400)}, {'date': Timestamp('2026-03-23 00:00:00'), 'volume': np.int64(669100)}, {'date': Timestamp('2026-03-17 00:00:00'), 'volume': np.int64(222600)}, {'date': Timestamp('2026-01-08 00:00:00'), 'volume': np.int64(177600)}, {'date': Timestamp('2026-01-06 00:00:00'), 'volume': np.int64(426700)}, {'date': Timestamp('2025-12-18 00:00:00'), 'volume': np.int64(473000)}, {'date': Timestamp('2025-12-15 00:00:00'), 'volume': np.int64(252400)}, {'date': Timestamp('2025-12-12 00:00:00'), 'volume': np.int64(324300)}, {'date': Timestamp('2025-12-11 00:00:00'), 'volume': np.int64(179900)}, {'date': Timestamp('2025-12-10 00:00:00'), 'volume': np.int64(375500)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(545200)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(508500)}, {'date': Timestamp('2025-12-05 00:00:00'), 'volume': np.int64(3095800)}, {'date': Timestamp('2024-11-29 00:00:00'), 'volume': np.int64(312100)}, {'date': Timestamp('2024-09-11 00:00:00'), 'volume': np.int64(182000)}, {'date': Timestamp('2024-08-29 00:00:00'), 'volume': np.int64(330700)}, {'date': Timestamp('2024-08-22 00:00:00'), 'volume': np.int64(160900)}, {'date': Timestamp('2024-06-12 00:00:00'), 'volume': np.int64(1910600)}]",2026-05-22,54400,11.170000076293944,0.01757219458621358,488
GURE,daily,2025-12-05,8794600,168,20,"[{'date': Timestamp('2026-04-29 00:00:00'), 'volume': np.int64(305900)}, {'date': Timestamp('2026-04-28 00:00:00'), 'volume': np.int64(439100)}, {'date': Timestamp('2026-04-27 00:00:00'), 'volume': np.int64(152300)}, {'date': Timestamp('2026-04-08 00:00:00'), 'volume': np.int64(144000)}, {'date': Timestamp('2026-03-13 00:00:00'), 'volume': np.int64(181600)}, {'date': Timestamp('2026-03-10 00:00:00'), 'volume': np.int64(160500)}, {'date': Timestamp('2025-12-10 00:00:00'), 'volume': np.int64(176400)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(159700)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(431800)}, {'date': Timestamp('2025-12-05 00:00:00'), 'volume': np.int64(8794600)}, {'date': Timestamp('2025-10-15 00:00:00'), 'volume': np.int64(160480)}, {'date': Timestamp('2025-10-14 00:00:00'), 'volume': np.int64(1185130)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(988270)}, {'date': Timestamp('2025-06-18 00:00:00'), 'volume': np.int64(2765170)}, {'date': Timestamp('2025-04-21 00:00:00'), 'volume': np.int64(1797670)}, {'date': Timestamp('2025-01-08 00:00:00'), 'volume': np.int64(351290)}, {'date': Timestamp('2024-10-28 00:00:00'), 'volume': np.int64(226800)}, {'date': Timestamp('2024-07-03 00:00:00'), 'volume': np.int64(378550)}, {'date': Timestamp('2021-04-09 00:00:00'), 'volume': np.int64(507450)}, {'date': Timestamp('2021-04-08 00:00:00'), 'volume': np.int64(154840)}]",2026-05-22,6100,3.75,0.0006936074409296614,1606
PSN,daily,2025-12-05,11658900,168,20,"[{'date': Timestamp('2026-02-11 00:00:00'), 'volume': np.int64(4725500)}, {'date': Timestamp('2025-12-15 00:00:00'), 'volume': np.int64(2873800)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(3302600)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(5674200)}, {'date': Timestamp('2025-12-05 00:00:00'), 'volume': np.int64(11658900)}, {'date': Timestamp('2025-09-17 00:00:00'), 'volume': np.int64(2923700)}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': np.int64(5064700)}, {'date': Timestamp('2025-05-14 00:00:00'), 'volume': np.int64(4271200)}, {'date': Timestamp('2025-04-30 00:00:00'), 'volume': np.int64(3242200)}, {'date': Timestamp('2025-02-21 00:00:00'), 'volume': np.int64(2974300)}, {'date': Timestamp('2025-02-20 00:00:00'), 'volume': np.int64(4644600)}, {'date': Timestamp('2025-02-19 00:00:00'), 'volume': np.int64(5201900)}, {'date': Timestamp('2025-01-23 00:00:00'), 'volume': np.int64(5646900)}, {'date': Timestamp('2024-11-14 00:00:00'), 'volume': np.int64(2945800)}, {'date': Timestamp('2024-09-20 00:00:00'), 'volume': np.int64(7399600)}, {'date': Timestamp('2024-07-31 00:00:00'), 'volume': np.int64(4126800)}, {'date': Timestamp('2024-06-28 00:00:00'), 'volume': np.int64(6002700)}, {'date': Timestamp('2024-02-22 00:00:00'), 'volume': np.int64(4736900)}, {'date': Timestamp('2023-09-15 00:00:00'), 'volume': np.int64(2967900)}, {'date': Timestamp('2020-08-18 00:00:00'), 'volume': np.int64(3480800)}]",2026-05-22,966300,53.709999084472656,0.08288088927771917,1606
TGL,daily,2025-12-05,25611800,168,20,"[{'date': Timestamp('2026-01-08 00:00:00'), 'volume': np.int64(952800)}, {'date': Timestamp('2026-01-07 00:00:00'), 'volume': np.int64(4591000)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(998500)}, {'date': Timestamp('2025-12-18 00:00:00'), 'volume': np.int64(2213700)}, {'date': Timestamp('2025-12-17 00:00:00'), 'volume': np.int64(3057300)}, {'date': Timestamp('2025-12-15 00:00:00'), 'volume': np.int64(645600)}, {'date': Timestamp('2025-12-11 00:00:00'), 'volume': np.int64(2356200)}, {'date': Timestamp('2025-12-10 00:00:00'), 'volume': np.int64(1579000)}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': np.int64(3582600)}, {'date': Timestamp('2025-12-08 00:00:00'), 'volume': np.int64(6834500)}, {'date': Timestamp('2025-12-05 00:00:00'), 'volume': np.int64(25611800)}, {'date': Timestamp('2025-10-27 00:00:00'), 'volume': np.int64(4043925)}, {'date': Timestamp('2025-10-24 00:00:00'), 'volume': np.int64(657405)}, {'date': Timestamp('2025-09-11 00:00:00'), 'volume': np.int64(4048555)}, {'date': Timestamp('2025-09-10 00:00:00'), 'volume': np.int64(948955)}, {'date': Timestamp('2025-06-05 00:00:00'), 'volume': np.int64(1386125)}, {'date': Timestamp('2025-06-04 00:00:00'), 'volume': np.int64(1204100)}, {'date': Timestamp('2025-05-16 00:00:00'), 'volume': np.int64(1115225)}, {'date': Timestamp('2025-04-17 00:00:00'), 'volume': np.int64(935265)}, {'date': Timestamp('2025-04-16 00:00:00'), 'volume': np.int64(5035645)}]",2026-05-22,14800,3.880000114440918,0.0005778586432816124,949
KALA,daily,2025-12-04,180162700,169,20,"[{'date': Timestamp('2026-03-11 00:00:00'), 'volume': np.int64(5822036)}, {'date': Timestamp('2026-01-06 00:00:00'), 'volume': np.int64(8660900)}, {'date': Timestamp('2026-01-05 00:00:00'), 'volume': np.int64(12199000)}, {'date': Timestamp('2025-12-05 00:00:00'), 'volume': np.int64(11339100)}, {'date': Timestamp('2025-12-04 00:00:00'), 'volume': np.int64(180162700)}, {'date': Timestamp('2025-12-03 00:00:00'), 'volume': np.int64(7451500)}, {'date': Timestamp('2025-12-02 00:00:00'), 'volume': np.int64(6264300)}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': np.int64(169816900)}, {'date': Timestamp('2025-11-26 00:00:00'), 'volume': np.int64(31687100)}, {'date': Timestamp('2025-09-29 00:00:00'), 'volume': np.int64(36289000)}, {'date': Timestamp('2024-06-27 00:00:00'), 'volume': np.int64(11683400)}, {'date': Timestamp('2023-03-08 00:00:00'), 'volume': np.int64(5384300)}, {'date': Timestamp('2023-03-06 00:00:00'), 'volume': np.int64(10881900)}, {'date': Timestamp('2023-03-03 00:00:00'), 'volume': np.int64(7233900)}, {'date': Timestamp('2023-01-04 00:00:00'), 'volume': np.int64(14706700)}, {'date': Timestamp('2023-01-03 00:00:00'), 'volume': np.int64(6117600)}, {'date': Timestamp('2022-12-30 00:00:00'), 'volume': np.int64(18851600)}, {'date': Timestamp('2022-12-29 00:00:00'), 'volume': np.int64(28978100)}, {'date': Timestamp('2022-12-28 00:00:00'), 'volume': np.int64(51896700)}, {'date': Timestamp('2022-11-09 00:00:00'), 'volume': np.int64(7863000)}]",2026-05-22,60700,2.430000066757202,0.000336917686069314,1606
POLE,daily,2025-12-03,2494700,170,20,"[{'date': Timestamp('2026-02-02 00:00:00'), 'volume': np.int64(342400)}, {'date': Timestamp('2026-01-29 00:00:00'), 'volume': np.int64(396500)}, {'date': Timestamp('2026-01-28 00:00:00'), 'volume': np.int64(297800)}, {'date': Timestamp('2025-12-03 00:00:00'), 'volume': np.int64(2494700)}, {'date': Timestamp('2025-08-08 00:00:00'), 'volume': np.int64(548000)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(254900)}, {'date': Timestamp('2025-05-20 00:00:00'), 'volume': np.int64(582100)}, {'date': Timestamp('2025-05-02 00:00:00'), 'volume': np.int64(500300)}, {'date': Timestamp('2025-04-29 00:00:00'), 'volume': np.int64(262500)}, {'date': Timestamp('2025-04-28 00:00:00'), 'volume': np.int64(611700)}, {'date': Timestamp('2024-12-18 00:00:00'), 'volume': np.int64(1488500)}, {'date': Timestamp('2024-12-17 00:00:00'), 'volume': np.int64(287300)}, {'date': Timestamp('2024-12-10 00:00:00'), 'volume': np.int64(391400)}, {'date': Timestamp('2024-11-13 00:00:00'), 'volume': np.int64(503500)}, {'date': Timestamp('2024-11-11 00:00:00'), 'volume': np.int64(712600)}, {'date': Timestamp('2024-11-04 00:00:00'), 'volume': np.int64(310800)}, {'date': Timestamp('2024-11-01 00:00:00'), 'volume': np.int64(436000)}, {'date': Timestamp('2024-10-31 00:00:00'), 'volume': np.int64(255200)}, {'date': Timestamp('2024-10-30 00:00:00'), 'volume': np.int64(801600)}, {'date': Timestamp('2024-10-28 00:00:00'), 'volume': np.int64(446000)}]",2026-05-22,4400,10.710000038146973,0.0017637391269491323,393
